ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	
2.8483342284968534e+19	78.23	14.534552845528456	44.04471544715447	32.28455284552845	0.18472851311815447	20	607	188	43.0	184.0	134.0	9	2.0	2.0	1.0	129	0	0.2652904987335205	10500	46.122560262680054	
0.7744621037478561	80.41	14.732217573221757	46.98744769874477	34.47489539748954	0.18472851311815447	21	630	239	44.0	272.0	194.0	16	2.0	2.0	1.0	135	0	0.3081371784210205	11000	46.430697441101074	
1.8837179961273	84.76	15.670081967213115	50.045081967213115	36.6844262295082	0.18472851311815447	22	643	256	44.0	252.0	188.0	7	2.0	2.0	1.0	149	0	0.3924250602722168	11500	46.82312250137329	
0.5043677511518957	90.682	14.626016260162602	45.27235772357724	33.09552845528455	0.18472851311815447	23	652	236	40.0	238.0	173.0	14	2.0	2.0	1.0	156	0	0.45976924896240234	12000	47.28289175033569	
0.5309103719669094	89.082	15.577464788732394	48.19114688128773	35.32595573440644	0.18472851311815447	24	656	280	40.0	208.0	147.0	10	2.0	2.0	1.0	163	0	0.36302971839904785	12500	47.64592146873474	
0.442312003260476	93.924	16.1890243902439	51.36788617886179	37.73170731707317	0.18472851311815447	25	664	285	56.0	324.0	239.0	12	2.0	2.0	1.0	172	0	0.3749966621398926	13000	48.020918130874634	
0.5772891626327009	99.64	16.3855421686747	54.60441767068273	39.82730923694779	0.18472851311815447	26	667	285	56.0	230.0	169.0	10	2.0	2.0	1.0	180	0	0.39394593238830566	13500	48.41486406326294	
0.855016185096765	97.824	16.68951612903226	53.961693548387096	39.44556451612903	0.18472851311815447	27	671	290	49.0	220.0	162.0	15	2.0	2.0	1.0	192	0	0.4089043140411377	14000	48.82376837730408	
1.0272765071735983	100.702	17.50101419878296	56.369168356997974	41.45030425963489	0.1756193112688485	28	678	286	59.0	295.0	211.0	6	2.0	2.0	1.0	201	0	0.356048583984375	14500	49.17981696128845	
0.5806849266739249	107.77	19.27364185110664	64.8430583501006	47.74245472837022	0.1756193112688485	29	682	293	57.0	356.0	258.0	12	2.0	2.0	1.0	218	0	0.43131566047668457	15000	49.61113262176514	
0.4977246647670589	114.456	19.012048192771083	65.41767068273093	48.22289156626506	0.1756193112688485	30	685	303	60.0	287.0	205.0	7	2.0	2.0	1.0	227	0	0.505645751953125	15500	50.11677837371826	
0.9550786690305814	123.936	20.150406504065042	72.03861788617886	53.11585365853659	0.1756193112688485	31	693	313	57.0	286.0	213.0	9	2.0	2.0	1.0	242	0	0.4318809509277344	16000	50.548659324645996	
10434859.741778683	122.06	19.313883299798793	69.30985915492958	50.971830985915496	0.1756193112688485	32	697	339	56.0	282.0	208.0	18	2.0	2.0	1.0	245	0	0.39095139503479004	16500	50.939610719680786	
0.5900161563410921	120.724	19.64430894308943	70.49186991869918	52.0	0.1756193112688485	33	706	334	56.0	330.0	237.0	14	2.0	2.0	1.0	255	0	0.40428924560546875	17000	51.343899965286255	
0.38012652945449055	122.08	20.0989898989899	73.17575757575757	53.95353535353535	0.1756193112688485	34	711	313	56.0	324.0	232.0	15	2.0	2.0	1.0	265	0	0.4986081123352051	17500	51.84250807762146	
0.6179745622115443	133.218	22.97979797979798	88.78989898989899	65.26868686868687	0.1756193112688485	35	716	391	60.0	379.0	274.0	20	2.0	2.0	1.0	271	0	0.6600289344787598	18000	52.50253701210022	
0.3365833309110482	130.894	22.370445344129553	85.90283400809717	63.21052631578947	0.1756193112688485	36	722	342	69.0	423.0	311.0	14	2.0	2.0	1.0	276	0	0.44178271293640137	18500	52.94431972503662	
0.4092935150360287	142.74	23.069387755102042	93.36938775510204	68.58571428571429	0.1756193112688485	37	732	374	70.0	423.0	311.0	12	2.0	2.0	1.0	281	0	0.5325746536254883	19000	53.47689437866211	
0.3154557332563791	140.42	22.973737373737375	96.34545454545454	70.5878787878788	0.1756193112688485	38	738	416	77.0	529.0	386.0	13	2.0	2.0	1.0	285	0	0.6132156848907471	19500	54.090110063552856	
0.7209898269615119	149.15	24.30957230142566	108.74745417515275	79.5478615071283	0.1756193112688485	39	748	488	79.0	623.0	451.0	10	2.0	2.0	1.0	287	0	0.67047119140625	20000	54.760581254959106	
0.7355164504615714	159.192	24.852697095435683	109.87966804979253	80.3734439834025	0.1756193112688485	40	767	467	79.0	554.0	398.0	10	2.0	2.0	1.0	293	0	0.5814423561096191	20500	55.342023611068726	
0.31990659964942786	169.89	26.115151515151513	118.25656565656566	86.35555555555555	0.1756193112688485	41	773	456	82.0	554.0	398.0	25	2.0	2.0	1.0	296	0	0.6552484035491943	21000	55.99727201461792	
1.0693897825623043e+29	170.882	25.82172131147541	117.9139344262295	85.92213114754098	0.1756193112688485	42	786	460	80.0	613.0	441.0	27	2.0	2.0	1.0	302	0	0.5825693607330322	21500	56.57984137535095	
0.8947457045830502	177.872	26.649087221095336	124.66937119675457	90.79918864097363	0.1756193112688485	43	793	535	85.0	727.0	522.0	21	2.0	2.0	1.0	308	0	0.6412856578826904	22000	57.22112703323364	
0.6431818841375736	172.606	26.016260162601625	118.91666666666667	86.80081300813008	0.17531848285546853	44	802	642	83.0	808.0	581.0	18	2.0	2.0	1.0	315	0	0.8118259906768799	22500	58.03295302391052	
0.6220227137789058	190.084	27.33056133056133	132.46985446985448	96.27027027027027	0.17493499792194578	45	821	648	88.0	838.0	599.0	20	2.0	2.0	1.0	323	0	0.718116283416748	23000	58.75106930732727	
0.4738443394237157	197.048	30.471544715447155	148.3638211382114	108.08536585365853	0.17493499792194578	46	830	567	90.0	749.0	551.0	28	2.0	2.0	1.0	325	0	0.7399823665618896	23500	59.49105167388916	
0.4213359121256845	202.216	31.08641975308642	154.36831275720164	112.78600823045268	0.1670269944689704	47	844	674	90.0	880.0	627.0	18	2.0	2.0	1.0	340	0	0.7206227779388428	24000	60.211674451828	
1.3879396277338476	203.33	30.50920245398773	155.65235173824132	113.6441717791411	0.16656597929050196	48	856	574	77.0	638.0	462.0	25	2.0	2.0	1.0	346	0	0.8596618175506592	24500	61.07133626937866	
0.5918376263119655	216.988	32.23347107438016	167.66735537190084	122.3409090909091	0.16631968250654056	49	873	675	82.0	622.0	446.0	18	2.0	2.0	1.0	349	0	0.8876247406005859	25000	61.95896100997925	
0.7853793965600544	234.118	36.87966804979253	199.67427385892117	145.63070539419087	0.16631968250654056	50	891	810	89.0	962.0	709.0	18	2.0	2.0	1.0	357	0	1.0966370105743408	25500	63.05559802055359	
